sll0384	-0.349422559	1.598470497	-0.02419434	-1.727016078	-0.163994099	0.546209339	0.119947239
sll0385	-0.221370157	1.243111583	0.079648284	-1.916469637	0.347299383	0.732108571	-0.264328026
sll0395	-0.606858882	-0.497785126	-0.417799229	-1.322049432	0.242269544	1.208687967	1.393535158
sll0396	-0.031379829	-0.762750231	1.891155614	-1.332631182	-0.095337812	0.187842345	0.143101095
sll0397	-0.912685795	0.088969076	-0.87405441	-0.941981711	1.701111164	0.763841803	0.174799872
sll0401	0.255189408	-0.673149957	-0.312716657	0.00288873	1.141001124	-1.620234906	1.207022258
sll0402	-0.370098046	1.063757976	0.377128145	-1.861181595	1.03601194	-0.227065849	-0.018552571
sll0403	0.451850477	-0.430861671	0.675335867	-1.9394695	0.528918838	1.012000151	-0.297774162
sll0404	0.236760252	-1.101277177	1.902035284	-1.036080993	0.151315079	-0.128184573	-0.024567872
sll0408	0.03500195	-1.613643006	-0.393078231	0.482754887	1.195692634	-0.729344509	1.022616276
sll0409	0.754349771	-2.104829236	0.356879439	0.436975536	0.806732	-0.113955186	-0.136152325
sll0412	-0.693262178	-1.205408454	0.055022523	-0.463115491	1.322453885	-0.406610265	1.390919979
sll0413	0.482795883	0.245625502	-0.621299347	-1.82401956	1.393241181	0.158802449	0.164853892
sll0414	-0.363217313	1.573141097	-0.937106842	-1.403713069	0.298904746	0.182252475	0.649738906
sll0419	0.285142251	1.559515303	-0.753782292	-0.949487142	1.10568377	-0.531989254	-0.715082635
sll0420	1.031580316	0.410899785	0.366603543	-1.897337366	-0.199224613	-0.546081039	0.833559374
sll0421	0.414597334	-0.120234955	-0.256311025	-1.961484593	0.526911982	0.129154573	1.267366685
sll0422	0.861984684	-0.916504782	0.231273647	-1.82627164	0.267559403	0.661374931	0.720583757
sll0423	0.137457585	-0.153834507	-0.956319019	-1.36176184	0.177245903	1.722927804	0.434284073
sll0424	-0.24545665	-0.145503265	0.770168681	-1.088409513	-0.349777096	-0.785372995	1.844350837
sll0426	0.184815623	-0.45546376	0.529196657	-1.501261976	0.403126094	1.583751415	-0.744164052
sll0427	-0.490804683	-1.440146531	0.419960404	-1.100243162	0.998031024	0.785280396	0.827922552
sll0430	-0.341148721	-0.284940071	2.202898249	-0.750035621	-0.085018196	-0.599770558	-0.141985081
sll0442	-0.192611089	-0.650677563	-0.885228462	-1.204902387	0.514713153	1.448205282	0.970501065
sll0443	-0.454448233	0.0976364	1.710942651	-1.000094306	-0.267017236	-0.98726442	0.900245144
sll0444	-0.402822922	0.308492564	-0.536823829	-1.536608191	1.347673467	1.095874169	-0.275785258
sll0445	0.12108098	-0.282637269	-0.00266747	-1.679169731	1.748650392	-0.061189836	0.155932936
sll0446	0.01490401	-1.297463267	0.145959099	-1.261101087	0.690260937	1.474425626	0.233014682
sll0447	-0.372163205	1.880651392	-1.164764413	0.137454949	0.5873324	-0.663208133	-0.40530299
sll0448	-0.458844474	0.944039667	-0.00854433	-1.421877982	1.522372366	0.154301465	-0.731446711
sll0449	1.481617872	-0.606618531	0.741491696	-1.52249989	0.411368525	0.116161813	-0.621521486
sll0450	-0.082945523	-1.402666772	0.756934276	-0.933480116	1.558281364	-0.219792493	0.323669264
sll0451	0.907765783	0.222012235	-1.572340961	1.245724635	0.318526435	-0.992141334	-0.129546791
sll0454	-0.979660771	-0.502420933	-0.875214007	1.110160078	0.012581586	-0.389490795	1.624044842
sll0455	0.578987405	-1.555052624	-0.629340943	0.307238536	-0.213657614	-0.129429694	1.641254934
sll0456	0.013490902	-1.40634305	-0.705898037	0.757743714	1.684506051	-0.008972288	-0.334527293
sll0459	1.077161529	-0.51772272	-0.594632353	1.379693678	0.620144042	-0.987418321	-0.977225855
sll0461	1.496739495	-0.919540478	-0.169297058	0.40845738	0.939029978	-1.262560961	-0.492828356
sll0462	0.612102759	-1.157934214	-0.360342139	-1.175569622	1.616322634	0.071618456	0.393802125
sll0467	0.617509422	-0.742154766	-1.202518797	0.349094156	1.536763748	-0.980152865	0.421459102
sll0469	0.183906915	-1.380328348	0.33639093	0.867761722	1.45645704	-0.75958865	-0.704599609
sll0470	-0.965796968	-0.329123666	0.402488672	1.869790184	0.429212639	-0.955631506	-0.450939356
sll0474	-0.388826566	1.285858499	-0.434012198	-1.706263105	0.401587725	-0.11778922	0.959444864
sll0480	-0.635179353	0.90881848	0.31352526	-0.150850326	-1.085247882	-0.952486834	1.601420655
sll0482	0.498926276	-0.957512818	-0.74041138	-1.027911297	0.158996655	0.303880942	1.764031622
sll0485	-0.626409253	1.578398165	0.357028382	-1.036008557	0.054683894	-1.127901845	0.800209213
sll0486	0.113260981	-0.858934927	-0.106037823	-1.58617588	0.813949834	1.420698509	0.203239306
sll0487	0.324502215	-0.797680255	0.256168485	-1.282579324	0.49194272	1.686635296	-0.678989136
sll0488	-0.549042218	-0.502490819	-0.584075184	-1.308651702	0.953056089	1.496391421	0.494812414
sll0489	0.309460794	-0.30179901	1.951875503	-0.657122344	0.112215989	-1.235681275	-0.178949657
sll0493	-1.108859916	1.430993063	-0.85503871	-0.246109076	1.326892116	-0.173191248	-0.37468623
sll0494	0.451124861	0.703579222	-1.871897374	-0.867016399	0.792954072	0.16767328	0.623582339
sll0496	0.361701903	1.962420216	-0.753099363	0.199582294	-0.173858456	-1.028656036	-0.568090559
sll0497	-0.149600879	0.298806566	-0.401188701	-1.605010782	1.765810255	0.166171936	-0.074988394
sll0498	0.559129167	-0.294355128	-0.872466112	-1.365265205	1.684002694	0.365803959	-0.076849375
sll0499	0.124102953	-1.54283432	0.902101522	-0.467297119	1.471707052	0.135069458	-0.622849547
sll0501	0.72249637	0.431636895	-0.751585123	1.16285496	-0.000989146	-1.819241269	0.254827313
sll0502	-0.033468413	-0.326992738	-1.170445114	1.350284917	-0.312588629	-0.86681425	1.360024227
sll0503	0.194636342	-0.776264591	-0.775448273	-0.552033436	1.37672103	-0.832984607	1.365373535
sll0504	-0.749977928	-0.948009558	-0.159516207	1.031402608	1.618480091	-0.904207306	0.1118283
sll0505	0.248644466	-1.244926916	-0.64543113	1.878237226	0.42798585	-0.190801293	-0.473708202
sll0506	1.384684455	-1.278119124	-0.694913633	1.114631535	0.221784831	-0.818309073	0.07024101
sll0507	0.130564738	-1.673920426	-0.591408017	0.756714113	1.43935323	-0.334746192	0.273442555
sll0508	-0.057245643	-0.926091837	-1.43402496	0.625900566	1.351960394	-0.399329248	0.838830727
sll0513	0.068056757	-1.164705032	0.882697684	1.377249813	0.046827383	-1.388792278	0.178665673
sll0514	-0.44004194	-1.035351491	-0.869621065	1.180146276	1.478036866	-0.575985131	0.262816486
sll0517	0.182834724	-0.004364226	-1.415012714	0.088480706	1.912105916	-0.446951554	-0.317092851
sll0518	-0.801095925	0.770009328	0.655419969	1.289826589	-1.095047425	-1.163711906	0.344599371
sll0519	0.40918111	-1.46928182	0.757757678	-1.209824518	0.059498022	0.189098644	1.263570884
sll0520	0.453761105	-0.061312899	-0.020975368	-1.741107876	0.041394509	1.632267988	-0.30402746
sll0521	0.143253623	-0.444179553	-0.736345899	-1.462121463	1.145914013	1.33746139	0.016017889
sll0528	-0.608319912	0.909675985	1.24802957	-1.360780944	0.893814377	-0.476347245	-0.606071831
sll0529	-0.166003249	1.252063489	1.506183572	-1.180803096	-0.606854732	-0.560316837	-0.244269147
sll0533	0.045272021	-0.076498018	1.677477793	-1.764382449	-0.043432237	-0.077622595	0.239185485
sll0535	-1.011538262	-1.701703834	-0.057720668	1.001662913	0.477277766	0.723080949	0.568941136
sll0536	0.288329163	0.112854976	0.741166398	-1.200765716	-0.436302477	-1.094325092	1.589042748
sll0537	-0.164552564	0.948560622	-0.20186047	-1.399206155	1.538463502	0.112344676	-0.833749612
sll0540	-0.105632291	-1.180286289	-0.463803459	-0.430588658	1.960397908	-0.294954139	0.514866928
sll0541	-0.36196482	0.3932529	0.14865423	2.015750596	-0.830229496	-0.743800932	-0.621662478
sll0542	-1.364943159	0.293030729	0.679986155	1.279958355	-0.471680245	-1.114054476	0.697702641
sll0543	0.524844605	-1.281619895	-0.138662727	-1.361925574	1.328416947	0.541146155	0.387800489
sll0544	0.359618254	-1.660095226	-0.197158241	-0.418200538	1.684462553	0.251360144	-0.019986947
sll0545	0.264675489	-0.525540559	-1.017675251	0.117674693	-0.135838286	-0.720054269	2.016758182
sll0546	-0.610260253	-0.174693601	-1.25675254	-0.498480464	0.899128032	1.718913128	-0.077854301
sll0547	0.511240852	-1.396843793	0.628959122	-0.659406427	0.801796861	1.131288847	-1.017035463
sll0549	0.869928551	-0.57070725	0.241456054	-0.620092811	1.433764029	0.18939715	-1.543745724
sll0550	0.154650575	-0.367527457	-0.427955995	1.937321083	0.4307129	-1.200885316	-0.52631579
sll0552	-0.171134925	-1.036670415	-0.988776175	1.957105013	0.084445552	-0.108146288	0.263177238
sll0553	0.16363566	-1.046137916	-0.21644682	-0.371063189	2.02960749	-0.73718243	0.177587205
sll0554	0.166919571	-0.077241649	-0.99892841	0.741672713	1.742910274	-1.051922506	-0.523409992
sll0556	0.056415829	-1.424462425	-0.903277365	1.456700166	1.000768097	-0.018987583	-0.167156719
sll0558	1.101117498	-0.83181925	-0.849072483	0.944516735	1.046334047	-0.262707832	-1.148368714
sll0563	0.753173964	-0.78422534	-0.946260448	0.140485272	1.838352212	-0.60446666	-0.397058999
sll0564	-0.669459302	2.092267161	0.395734835	-0.818844369	-0.42693607	-0.306722019	-0.266040235
sll0565	0.836896738	-0.277531643	-1.167506264	-1.310674303	1.051649181	1.007903328	-0.140737036
sll0567	-0.263520684	-0.78100003	-0.193899902	-1.357832894	0.301292766	0.54953024	1.745430504
sll0569	0.571621183	-0.479305883	-0.314563922	-1.756417837	1.228040949	-0.109329956	0.859955465
sll0572	0.313415993	-0.700660344	0.594308123	-1.261674815	1.413005989	-1.017353371	0.658958425
sll0573	0.756651315	-0.476009496	0.183640551	-1.788485596	0.893229453	-0.518597957	0.949571731
sll0574	1.356028278	-0.591076561	-0.814019784	-1.18496926	-0.105309275	0.022749523	1.316597079
sll0575	0.272690164	0.444915569	0.855657508	-2.12740898	0.586326181	-0.26646523	0.234284788
sll0576	0.048823151	2.168387092	-0.119192868	-0.591652792	-0.683928192	-0.160723513	-0.661712878
sll0577	-0.101222214	0.038136667	-0.580959111	-1.097322541	2.082201741	-0.007596469	-0.333238073
sll0578	-0.160204902	-0.294865423	1.335295092	1.235723593	0.083076149	-0.823281419	-1.37574309
sll0584	-0.200524561	1.130698876	0.353600152	-0.460061392	-1.612131293	1.241218982	-0.452800763
sll0585	1.672864513	-0.15208574	0.85095504	-0.302389825	-0.721502413	-1.357267688	0.009426112
sll0586	0.21009752	2.001803915	0.315024322	-0.808914683	-0.197476172	-0.765104644	-0.755430258
sll0588	-0.3525814	-0.036953676	-0.962298978	-1.462392242	1.170342013	0.611190878	1.032693406
sll0590	1.856354688	-0.37725111	-1.096300534	-0.432246053	0.812863123	-0.193606666	-0.569813447
sll0593	-0.611286389	1.208763935	-0.856785615	-0.804862454	1.435249853	-0.757615475	0.386536144
sll0594	0.608671665	-0.685851212	-0.111064435	-0.938211719	0.820015065	-1.178540311	1.484980946
sll0595	0.230118335	-1.634193426	-0.689512203	-0.165708729	1.413712993	-0.03408986	0.87967289
sll0596	0.593768775	0.431489388	-1.299600027	0.782933511	-1.220589829	-0.485428328	1.197426509
sll0597	-0.322482573	1.60866223	-1.607982615	-0.193295779	0.462414043	0.511123167	-0.458438472
sll0601	0.066659195	2.001265366	-0.777882085	-0.500766868	0.368584899	-0.984177208	-0.173683299
sll0602	0.319429924	-0.903736005	1.281693074	-0.932764587	1.033966636	-1.167565181	0.36897614
sll0603	0.568820224	-0.378489795	-0.598148873	1.719359569	0.059443091	-1.484202721	0.113218505
sll0606	-0.132082917	-0.236354239	-0.448159751	2.238895729	-0.631617831	-0.366528793	-0.424152198
sll0608	1.475093608	0.489727276	-1.475853976	0.070623673	-0.658328223	-0.644483746	0.743221389
sll0609	1.046773491	1.590071827	-0.139582257	-1.352173583	-0.419743009	-0.573424623	-0.151921846
sll0611	1.094794777	-0.449766053	-1.917801898	0.064801092	0.218050624	0.930536939	0.059384519
sll0613	-0.169373864	-0.585045218	-0.419305141	2.208491988	-0.510989612	0.036019268	-0.559797422
sll0614	0.132835124	-0.798083427	-0.852173293	-1.028266504	1.018350921	1.587825226	-0.060488046
sll0615	-0.226456883	-0.137304885	-1.217091719	2.060296013	-0.351758885	0.125692958	-0.253376599
sll0616	-0.490015476	0.147777917	0.5866608	1.790089289	-1.354649304	-0.588199841	-0.091663384
sll0617	-0.731702154	0.386087631	0.382449623	1.863163509	-1.139015397	-0.144908794	-0.616074418
sll0621	-0.145631546	-0.509294002	2.074318901	-0.982578651	0.361612278	-0.370533309	-0.42789367
sll0622	0.662395142	0.573664459	0.343006651	-2.059780166	-0.533679258	0.697569333	0.316823838
sll0623	-1.156872707	1.049315582	1.446965115	0.278636205	-0.591740376	-1.019328625	-0.006975194
sll0625	-0.417826875	1.159823052	0.491757997	0.872769232	-1.810034764	0.131488162	-0.427976805
sll0626	-0.159480924	-1.764648699	0.440388752	-0.505102214	1.372555799	-0.102767462	0.719054749
sll0629	0.254561561	2.026994638	0.092300721	-0.158818262	-0.706265949	-0.475334971	-1.033437739
sll0631	-0.524046996	-0.351760432	0.85296033	1.492545176	0.548435017	-0.615877434	-1.40225566
sll0634	-0.833663259	0.126662221	0.939919745	1.612504278	-1.158644437	-0.680326776	-0.006451772
sll0635	-0.384383092	-0.050686143	-0.596304626	0.003059607	-0.59213468	-0.573708541	2.194157473
sll0638	-0.766570001	0.354701291	1.340792631	0.5543237	0.643228591	-1.566658518	-0.559817695
sll0639	1.179168548	-1.725223951	0.507559381	-0.468563317	1.005108954	-0.144801423	-0.353248191
sll0640	0.581702885	-0.117565215	0.173953558	0.36739409	0.867790324	-2.156252731	0.282977089
sll0641	0.404745525	1.990368775	-1.12757939	0.054499961	-0.514318594	-0.335005892	-0.472710385
sll0643	-0.186908204	2.213237749	-0.156195215	-0.182414359	-0.404172564	-0.537204088	-0.746343319
sll0644	0.254925585	0.699648475	-1.154483396	1.562387576	-0.974393581	0.37467131	-0.762755969
sll0645	0.681805263	-1.308064962	0.481507897	-0.658719691	-0.969282432	1.455371462	0.317382463
sll0646	-0.054849917	1.524361163	0.238307174	0.740937432	-1.005449753	-1.434057601	-0.009248498
sll0647	-0.289540536	0.168580645	-0.360270717	1.55884438	0.289593816	-1.758188174	0.390980586
sll0648	-0.990145432	1.573284901	1.000513511	0.357830354	-0.331542908	-0.873679776	-0.73626065
sll0649	0.91596366	-0.484642028	1.5437313	-1.496870521	-0.343990164	-0.362960943	0.228768696
sll0654	0.154685687	2.119865202	-0.562782136	0.117382678	-0.514058782	-0.764201535	-0.550891114
sll0656	-0.096485345	1.836411077	-0.876379675	0.767130627	-0.275821963	-1.043392376	-0.311462345
sll0657	0.612827963	0.250660883	1.081575645	0.446872917	-1.999574574	-0.437880564	0.045517729
sll0658	0.975299563	0.671779388	-1.20524883	-1.398345224	0.556867127	0.832101166	-0.43245319
sll0659	0.270002512	-0.627808702	1.689257592	-0.855898031	-0.293689253	-1.051143382	0.869279265
sll0660	0.317852758	-0.671252875	0.73915878	0.36275526	-0.664430614	-1.512660415	1.428577107
sll0661	-0.406111619	-0.212087891	0.050346065	2.208224275	-0.457753796	-0.556145732	-0.626471303
sll0662	0.471207534	-1.312082791	-0.141724891	0.099514321	0.102384321	-0.971850259	1.752551765
sll0664	-1.177254166	1.083647053	-0.403451055	1.669587694	-0.480866484	-0.248224107	-0.443438935
sll0667	-0.022642284	0.400266381	0.858530499	-2.109844535	0.414012109	0.662099075	-0.202421245
sll0668	-0.035498086	0.871195406	-0.938825193	-0.400115822	0.186020151	1.592723719	-1.275500174
